docid,source,sourcetype,target,targettype,type
35,Do-Rag,Topic,Agentic Chain-Of-Thought Architecture,Topic,RELATED_TO
35,Do-Rag,Topic,Multimodal Documents,Topic,RELATED_TO
35,Do-Rag,Topic,Dynamic Knowledge Graphs,Topic,RELATED_TO
35,Do-Rag,Topic,Hallucination Mitigation,Topic,RELATED_TO
35,Do-Rag,Topic,Database Domain,Topic,RELATED_TO
35,Do-Rag,Topic,Electrical Domain,Topic,RELATED_TO
35,Do-Rag,Topic,Baseline Frameworks,Topic,RELATED_TO
35,David Osei Opoku,Author,Do-Rag,Topic,AUTHORED
35,Ming Sheng,Author,Do-Rag,Topic,AUTHORED
35,Yong Zhang,Author,Do-Rag,Topic,AUTHORED
36,Causal Graphs Meet Thoughts: Enhancing Complex Reasoning In Graph-Augmented Llms,Paper,Large Language Models,Topic,COVERS
36,Causal Graphs Meet Thoughts: Enhancing Complex Reasoning In Graph-Augmented Llms,Paper,Knowledge Graphs,Topic,COVERS
36,Causal Graphs Meet Thoughts: Enhancing Complex Reasoning In Graph-Augmented Llms,Paper,Graph Retrieval-Augmented Generation,Topic,COVERS
36,Causal Graphs Meet Thoughts: Enhancing Complex Reasoning In Graph-Augmented Llms,Paper,Causal Reasoning,Topic,COVERS
36,Causal Graphs Meet Thoughts: Enhancing Complex Reasoning In Graph-Augmented Llms,Paper,Medical Question-Answering Tasks,Topic,COVERS
37,Rag-Kg-Il,Paper,Large Language Models,Topic,COVERS
37,Rag-Kg-Il,Paper,Retrieval-Augmented Generation,Topic,COVERS
37,Rag-Kg-Il,Paper,Knowledge Graphs,Topic,COVERS
37,Rag-Kg-Il,Paper,Incremental Learning,Topic,COVERS
37,Rag-Kg-Il,Paper,Multi-Agent Architecture,Topic,COVERS
37,Rag-Kg-Il,Paper,Health-Related Queries,Topic,COVERS
37,Rag-Kg-Il,Paper,Gpt-4O,Topic,RELATED_TO
37,Rag-Kg-Il,Paper,Rag-Only Baseline,Topic,RELATED_TO
38,Synergizing Rag And Reasoning: A Systematic Review,Paper,Retrieval-Augmented Generation,Topic,COVERS
38,Synergizing Rag And Reasoning: A Systematic Review,Paper,Reasoning,Topic,COVERS
39,Automating Construction Contract Review Using Knowledge Graph-Enhanced Large Language Models,Paper,Natural Language Processing,Topic,RELATED_TO
39,Automating Construction Contract Review Using Knowledge Graph-Enhanced Large Language Models,Paper,Large Language Models,Topic,RELATED_TO
39,Automating Construction Contract Review Using Knowledge Graph-Enhanced Large Language Models,Paper,Knowledge Graphs,Topic,RELATED_TO
39,Automating Construction Contract Review Using Knowledge Graph-Enhanced Large Language Models,Paper,Nested Contract Knowledge Graph,Topic,RELATED_TO
39,Automating Construction Contract Review Using Knowledge Graph-Enhanced Large Language Models,Paper,Graph Retrieval-Augmented Generation,Topic,RELATED_TO
39,Automating Construction Contract Review Using Knowledge Graph-Enhanced Large Language Models,Paper,International Epc Contracts,Topic,RELATED_TO
40,Reward-Guided Tree Search On Graph,Topic,Knowledge Graph Question Answering,Topic,COVERS
40,Knowledge Graph Question Answering,Topic,Large Language Models,Topic,RELATED_TO
40,Knowledge Graph Question Answering,Topic,Graph Retrieval-Augmented Generation,Topic,RELATED_TO
40,Reward-Guided Tree Search On Graph,Topic,Self-Critic Monte Carlo Tree Search,Topic,COVERS
40,Reward-Guided Tree Search On Graph,Topic,Weighted Reasoning Paths,Topic,COVERS
40,Reward-Guided Tree Search On Graph,Topic,Final Answers,Topic,COVERS
40,Grailqa,Topic,Reward-Guided Tree Search On Graph,Topic,RELATED_TO
40,Webqsp,Topic,Reward-Guided Tree Search On Graph,Topic,RELATED_TO
40,Xiao Long,Author,Reward-Guided Tree Search On Graph,Topic,AUTHORED
40,Liansheng Zhuang,Author,Reward-Guided Tree Search On Graph,Topic,AUTHORED
40,Chen Shen,Author,Reward-Guided Tree Search On Graph,Topic,AUTHORED
40,Shaotian Yan,Author,Reward-Guided Tree Search On Graph,Topic,AUTHORED
40,Yifei Li,Author,Reward-Guided Tree Search On Graph,Topic,AUTHORED
40,Shafei Wang,Author,Reward-Guided Tree Search On Graph,Topic,AUTHORED
41,Drug Discovery,Topic,Target Identification,Topic,RELATED_TO
41,Large Language Models,Topic,Retrieval-Augmented Generation,Topic,RELATED_TO
41,User Study,Topic,Large Language Models,Topic,COVERS
41,User Study,Topic,Target Identification,Topic,COVERS
41,Grappi,Paper,Protein-Protein Interactions,Topic,INCLUDES
42,Graph Retrieval-Augmented Generation,Topic,Naive Retrieval-Augmented Generation,Topic,RELATED_TO
42,Graph Retrieval-Augmented Generation,Topic,Yuntong Hu,Author,AUTHORED
42,Graph Retrieval-Augmented Generation,Topic,Zhihan Lei,Author,AUTHORED
42,Graph Retrieval-Augmented Generation,Topic,Zheng Zhang,Author,AUTHORED
42,Graph Retrieval-Augmented Generation,Topic,Bo Pan,Author,AUTHORED
42,Graph Retrieval-Augmented Generation,Topic,Chen Ling,Author,AUTHORED
42,Graph Retrieval-Augmented Generation,Topic,Liang Zhao,Author,AUTHORED
43,Trumorgpt,Topic,Infodemics,Topic,COVERS
43,Trumorgpt,Topic,Health Domain,Topic,COVERS
43,Trumorgpt,Topic,Trumors,Topic,INCLUDES
43,Trumorgpt,Topic,Graphrag,Topic,INCLUDES
43,Trumorgpt,Topic,Healthcare Datasets,Topic,RELATED_TO
44,Graph-Based Approaches And Functionalities In Retrieval-Augmented Generation: A Comprehensive Survey,Paper,Retrieval-Augmented Generation,Topic,COVERS
44,Graph-Based Approaches And Functionalities In Retrieval-Augmented Generation: A Comprehensive Survey,Paper,Large Language Models,Topic,COVERS
44,Graph-Based Approaches And Functionalities In Retrieval-Augmented Generation: A Comprehensive Survey,Paper,Hallucination Problem,Topic,COVERS
44,Graph-Based Approaches And Functionalities In Retrieval-Augmented Generation: A Comprehensive Survey,Paper,Structured Knowledge,Topic,COVERS
44,Graph-Based Approaches And Functionalities In Retrieval-Augmented Generation: A Comprehensive Survey,Paper,Graph Learning,Topic,COVERS
44,Graph-Based Approaches And Functionalities In Retrieval-Augmented Generation: A Comprehensive Survey,Paper,Database Systems,Topic,COVERS
44,Graph-Based Approaches And Functionalities In Retrieval-Augmented Generation: A Comprehensive Survey,Paper,Natural Language Processing,Topic,COVERS
45,Trace,Topic,Retrieval-Augmented Generation,Topic,COVERS
45,Trace,Topic,Multi-Hop Question Answering,Topic,COVERS
45,Trace,Topic,Knowledge Graph,Topic,COVERS
45,Trace,Topic,Autoregressive Reasoning Chain Constructor,Topic,COVERS
45,Trace,Topic,Kg Generator,Topic,COVERS
45,Jinyuan Fang,Author,Trace,Topic,AUTHORED
45,Zaiqiao Meng,Author,Trace,Topic,AUTHORED
45,Craig Macdonald,Author,Trace,Topic,AUTHORED
45,Trace,Topic,Three Multi-Hop Qa Datasets,Topic,COVERS
45,Trace,Topic,14.03% Performance Improvement,Topic,COVERS
46,Hm-Rag,Topic,Pei Liu,Author,AUTHORED
46,Hm-Rag,Topic,Xin Liu,Author,AUTHORED
46,Hm-Rag,Topic,Ruoyu Yao,Author,AUTHORED
46,Hm-Rag,Topic,Junming Liu,Author,AUTHORED
46,Hm-Rag,Topic,Siyuan Meng,Author,AUTHORED
46,Hm-Rag,Topic,Ding Wang,Author,AUTHORED
46,Hm-Rag,Topic,Jun Ma,Author,AUTHORED
46,Hm-Rag,Topic,Scienceqa,Topic,RELATED_TO
46,Hm-Rag,Topic,Crisismmd,Topic,RELATED_TO
47,Subgraphrag,Paper,Large Language Models,Topic,COVERS
47,Subgraphrag,Paper,Knowledge Graph,Topic,COVERS
47,Subgraphrag,Paper,Llama3.1-8B-Instruct,Author,RELATED_TO
47,Subgraphrag,Paper,Gpt-4O,Author,RELATED_TO
47,Subgraphrag,Paper,Webqsp,Topic,RELATED_TO
47,Subgraphrag,Paper,Cwq,Topic,RELATED_TO
48,Causalrag,Topic,Retrieval-Augmented Generation,Topic,COVERS
48,Large Language Models,Topic,Retrieval-Augmented Generation,Topic,RELATED_TO
48,Causalrag,Topic,Nengbo Wang,Author,AUTHORED
48,Causalrag,Topic,Xiaotian Han,Author,AUTHORED
48,Causalrag,Topic,Jagdip Singh,Author,AUTHORED
48,Causalrag,Topic,Jing Ma,Author,AUTHORED
48,Causalrag,Topic,Vipin Chaudhary,Author,AUTHORED
49,Large Language Models,Topic,Retrieval-Augmented Generation,Topic,RELATED_TO
49,Retrieval-Augmented Generation,Topic,Coggrag,Topic,RELATED_TO
49,Coggrag,Topic,Knowledge Graph Question Answering,Topic,RELATED_TO
49,Coggrag,Topic,Yao Cheng,Author,AUTHORED
49,Coggrag,Topic,Yibo Zhao,Author,AUTHORED
49,Coggrag,Topic,Jiapeng Zhu,Author,AUTHORED
49,Coggrag,Topic,Yao Liu,Author,AUTHORED
49,Coggrag,Topic,Xing Sun,Author,AUTHORED
49,Coggrag,Topic,Xiang Li,Author,AUTHORED
50,Adaptive Medical Graph-Rag,Topic,Large Language Models,Topic,COVERS
50,Adaptive Medical Graph-Rag,Topic,Medqa,Topic,RELATED_TO
50,Adaptive Medical Graph-Rag,Topic,Medmcqa,Topic,RELATED_TO
50,Adaptive Medical Graph-Rag,Topic,Mohammad Reza Rezaei,Author,AUTHORED
50,Adaptive Medical Graph-Rag,Topic,Reza Saadati Fard,Author,AUTHORED
50,Adaptive Medical Graph-Rag,Topic,Jayson Parker,Author,AUTHORED
50,Adaptive Medical Graph-Rag,Topic,Rahul G Krishnan,Author,AUTHORED
50,Adaptive Medical Graph-Rag,Topic,Milad Lankarany,Author,AUTHORED
51,Hypa-Rag,Topic,Large Language Models,Topic,RELATED_TO
51,Hypa-Rag,Topic,Nyc Local Law 144,Topic,RELATED_TO
51,Hypa-Rag,Topic,Rishi Kalra,Author,AUTHORED
51,Hypa-Rag,Topic,Zekun Wu,Author,AUTHORED
51,Hypa-Rag,Topic,Ayesha Gulley,Author,AUTHORED
51,Hypa-Rag,Topic,Airlie Hilliard,Author,AUTHORED
51,Hypa-Rag,Topic,Xin Guan,Author,AUTHORED
51,Hypa-Rag,Topic,Adriano Koshiyama,Author,AUTHORED
51,Hypa-Rag,Topic,Philip Treleaven,Author,AUTHORED
52,Knowledge Graph-Extended Retrieval Augmented Generation,Paper,Large Language Models,Topic,COVERS
52,Knowledge Graph-Extended Retrieval Augmented Generation,Paper,Knowledge Graphs,Topic,COVERS
52,Knowledge Graph-Extended Retrieval Augmented Generation,Paper,Question Answering,Topic,COVERS
52,Knowledge Graph-Extended Retrieval Augmented Generation,Paper,Retrieval Augmented Generation,Topic,COVERS
52,Knowledge Graph-Extended Retrieval Augmented Generation,Paper,Metaqa Benchmark,Topic,COVERS
52,Knowledge Graph-Extended Retrieval Augmented Generation,Paper,In-Context Learning,Topic,COVERS
52,Knowledge Graph-Extended Retrieval Augmented Generation,Paper,Chain-Of-Thought Prompting,Topic,COVERS
53,Think-On-Graph 2.0,Paper,Large Language Models,Topic,COVERS
53,Think-On-Graph 2.0,Paper,Knowledge Graphs,Topic,COVERS
53,Think-On-Graph 2.0,Paper,Gpt-3.5,Topic,RELATED_TO
53,Think-On-Graph 2.0,Paper,Llama-2-13B,Topic,RELATED_TO
53,Think-On-Graph 2.0,Paper,Knowledge-Intensive Datasets,Topic,RELATED_TO
54,Mixture-Of-Pageranks,Topic,Nicholas Alonso,Author,AUTHORED
54,Mixture-Of-Pageranks,Topic,Beren Millidge,Author,AUTHORED
54,Mixture-Of-Pageranks,Topic,Long-Context Llms,Topic,RELATED_TO
54,Mixture-Of-Pageranks,Topic,Rag,Topic,RELATED_TO
54,Mixture-Of-Pageranks,Topic,Pagerank,Topic,RELATED_TO
54,Mixture-Of-Pageranks,Topic,Sparse Matrices,Topic,RELATED_TO
54,Mixture-Of-Pageranks,Topic,Compute Efficiency,Topic,RELATED_TO
54,Mixture-Of-Pageranks,Topic,Benchmark Tasks,Topic,RELATED_TO
55,G-Retriever,Topic,Graphqa,Topic,INCLUDES
56,Kg-Rag,Topic,Knowledge Graph-Retrieval Augmented Generation,Topic,INCLUDES
56,Kg-Rag,Topic,Chain Of Explorations,Topic,INCLUDES
56,Kg-Rag,Topic,Complexwebquestions,Topic,RELATED_TO
56,Diego Sanmartin,Author,Kg-Rag,Topic,AUTHORED
57,Large Language Models (Llms),Topic,Retrieval-Augmented Generation (Rag),Topic,RELATED_TO
57,Retrieval-Augmented Generation (Rag),Topic,Small Language Models (Slms),Topic,RELATED_TO
57,Small Language Models (Slms),Topic,Edge-Assisted And Collaborative Rag (Eaco-Rag),Topic,RELATED_TO
57,Edge-Assisted And Collaborative Rag (Eaco-Rag),Topic,Jiaxing Li,Author,AUTHORED
57,Edge-Assisted And Collaborative Rag (Eaco-Rag),Topic,Chi Xu,Author,AUTHORED
57,Edge-Assisted And Collaborative Rag (Eaco-Rag),Topic,Lianchen Jia,Author,AUTHORED
57,Edge-Assisted And Collaborative Rag (Eaco-Rag),Topic,Feng Wang,Author,AUTHORED
57,Edge-Assisted And Collaborative Rag (Eaco-Rag),Topic,Cong Zhang,Author,AUTHORED
57,Edge-Assisted And Collaborative Rag (Eaco-Rag),Topic,Jiangchuan Liu,Author,AUTHORED
58,Opentcm,Paper,Traditional Chinese Medicine,Topic,COVERS
58,Opentcm,Paper,Graph-Based Retrieval-Augmented Generation,Topic,INCLUDES
58,Opentcm,Paper,Chinese Medical Classics Database,Topic,RELATED_TO
58,Opentcm,Paper,Deepseek,Topic,RELATED_TO
58,Opentcm,Paper,Kimi,Topic,RELATED_TO
58,Opentcm,Paper,Gynecology,Topic,RELATED_TO
58,Opentcm,Paper,Ai Technologies,Topic,RELATED_TO
58,Opentcm,Paper,Knowledge Graph,Topic,RELATED_TO
58,Opentcm,Paper,Tcm Literature,Topic,RELATED_TO
58,Opentcm,Paper,Ingredient Knowledge Retrieval,Topic,RELATED_TO
58,Opentcm,Paper,Diagnostic Question-Answering,Topic,RELATED_TO
59,Frag,Topic,Zengyi Gao,Author,AUTHORED
59,Frag,Topic,Yukun Cao,Author,AUTHORED
59,Frag,Topic,Hairu Wang,Author,AUTHORED
59,Frag,Topic,Ao Ke,Author,AUTHORED
59,Frag,Topic,Yuan Feng,Author,AUTHORED
59,Frag,Topic,Xike Xie,Author,AUTHORED
59,Frag,Topic,S Kevin Zhou,Author,AUTHORED
60,Proprag,Topic,Retrieval Augmented Generation,Topic,COVERS
60,Proprag,Topic,Large Language Models,Topic,COVERS
60,Proprag,Topic,Hipporag,Topic,COVERS
60,Proprag,Topic,Popqa,Topic,COVERS
60,Proprag,Topic,2Wiki,Topic,COVERS
60,Proprag,Topic,Hotpotqa,Topic,COVERS
60,Proprag,Topic,Musique,Topic,COVERS
60,Proprag,Topic,Jingjin Wang,Author,AUTHORED
61,Hoprag,Topic,Hao Liu,Author,AUTHORED
61,Hoprag,Topic,Zhengren Wang,Author,AUTHORED
61,Hoprag,Topic,Xi Chen,Author,AUTHORED
61,Hoprag,Topic,Zhiyu Li,Author,AUTHORED
61,Hoprag,Topic,Feiyu Xiong,Author,AUTHORED
61,Hoprag,Topic,Qinhan Yu,Author,AUTHORED
61,Hoprag,Topic,Wentao Zhang,Author,AUTHORED
62,Retrieval-And-Structuring,Topic,Large Language Models,Topic,RELATED_TO
62,Retrieval-And-Structuring,Topic,Knowledge-Intensive Tasks,Topic,RELATED_TO
62,Retrieval-And-Structuring,Topic,Retrieval-Augmented Generation,Topic,RELATED_TO
62,Retrieval-And-Structuring,Topic,Knowledge Graphs,Topic,RELATED_TO
62,Retrieval-And-Structuring,Topic,Reasoning Accuracy,Topic,RELATED_TO
62,Retrieval-And-Structuring,Topic,Reasoning Robustness,Topic,RELATED_TO
62,Https://Github.Com/Pat-Jj/Ras,Paper,Pengcheng Jiang,Author,AUTHORED
62,Https://Github.Com/Pat-Jj/Ras,Paper,Lang Cao,Author,AUTHORED
62,Https://Github.Com/Pat-Jj/Ras,Paper,Ruike Zhu,Author,AUTHORED
62,Https://Github.Com/Pat-Jj/Ras,Paper,Minhao Jiang,Author,AUTHORED
62,Https://Github.Com/Pat-Jj/Ras,Paper,Yunyi Zhang,Author,AUTHORED
62,Https://Github.Com/Pat-Jj/Ras,Paper,Jimeng Sun,Author,AUTHORED
62,Https://Github.Com/Pat-Jj/Ras,Paper,Jiawei Han,Author,AUTHORED
63,Weknow-Rag,Topic,Large Language Models,Topic,COVERS
63,Weknow-Rag,Topic,Artificial General Intelligence,Topic,RELATED_TO
63,Weknow-Rag,Topic,Weijian Xie,Author,AUTHORED
63,Weknow-Rag,Topic,Xuefeng Liang,Author,AUTHORED
63,Weknow-Rag,Topic,Yuhui Liu,Author,AUTHORED
63,Weknow-Rag,Topic,Kaihua Ni,Author,AUTHORED
63,Weknow-Rag,Topic,Hong Cheng,Author,AUTHORED
63,Weknow-Rag,Topic,Zetian Hu,Author,AUTHORED
64,Cot-Rag: Integrating Chain Of Thought And Retrieval-Augmented Generation To Enhance Reasoning In Large Language Models,Paper,Chain-Of-Thought Reasoning,Topic,COVERS
64,Cot-Rag: Integrating Chain Of Thought And Retrieval-Augmented Generation To Enhance Reasoning In Large Language Models,Paper,Knowledge Graph-Driven Cot Generation,Topic,INCLUDES
64,Cot-Rag: Integrating Chain Of Thought And Retrieval-Augmented Generation To Enhance Reasoning In Large Language Models,Paper,Learnable Knowledge Case-Aware Rag,Topic,INCLUDES
64,Cot-Rag: Integrating Chain Of Thought And Retrieval-Augmented Generation To Enhance Reasoning In Large Language Models,Paper,Pseudo-Program Prompting Execution,Topic,INCLUDES
65,Eraser4Rag,Topic,Privacy Erasure Task,Topic,INCLUDES
65,Eraser4Rag,Topic,Flan-T5,Topic,INCLUDES
65,Eraser4Rag,Topic,Ppo Algorithm,Topic,INCLUDES
65,Eraser4Rag,Topic,Qa Datasets,Topic,INCLUDES
65,Eraser4Rag,Topic,Gpt-4O,Topic,RELATED_TO
65,Retrieval-Augmented Generation (Rag),Topic,Eraser4Rag,Topic,RELATED_TO
65,Yujing Wang,Author,Eraser4Rag,Topic,AUTHORED
65,Hainan Zhang,Author,Eraser4Rag,Topic,AUTHORED
65,Liang Pang,Author,Eraser4Rag,Topic,AUTHORED
65,Yongxin Tong,Author,Eraser4Rag,Topic,AUTHORED
65,Binghui Guo,Author,Eraser4Rag,Topic,AUTHORED
65,Hongwei Zheng,Author,Eraser4Rag,Topic,AUTHORED
65,Zhiming Zheng,Author,Eraser4Rag,Topic,AUTHORED
66,Subgcache,Topic,Graph-Based Retrieval-Augmented Generation (Rag),Topic,COVERS
66,Qiuyu Zhu,Author,Subgcache,Topic,AUTHORED
66,Liang Zhang,Author,Subgcache,Topic,AUTHORED
66,Qianxiong Xu,Author,Subgcache,Topic,AUTHORED
66,Cheng Long,Author,Subgcache,Topic,AUTHORED
66,Jie Zhang,Author,Subgcache,Topic,AUTHORED
67,Plan*Rag,Topic,Prakhar Verma,Author,AUTHORED
67,Plan*Rag,Topic,Sukruta Prakash Midigeshi,Author,AUTHORED
67,Plan*Rag,Topic,Gaurav Sinha,Author,AUTHORED
67,Plan*Rag,Topic,Arno Solin,Author,AUTHORED
67,Plan*Rag,Topic,Nagarajan Natarajan,Author,AUTHORED
67,Plan*Rag,Topic,Amit Sharma,Author,AUTHORED
68,Knowledge Graph-Guided Retrieval Augmented Generation,Paper,Retrieval-Augmented Generation,Topic,COVERS
68,Knowledge Graph-Guided Retrieval Augmented Generation,Paper,Large Language Models,Topic,RELATED_TO
68,Knowledge Graph-Guided Retrieval Augmented Generation,Paper,Hotpotqa Dataset,Topic,INCLUDES
69,A Study On The Implementation Method Of An Agent-Based Advanced Rag System Using Graph,Paper,Cheonsu Jeong,Author,AUTHORED
69,A Study On The Implementation Method Of An Agent-Based Advanced Rag System Using Graph,Paper,Knowledge-Based Question-Answering Systems,Topic,COVERS
69,A Study On The Implementation Method Of An Agent-Based Advanced Rag System Using Graph,Paper,Retrieval-Augmented Generation Models,Topic,COVERS
69,A Study On The Implementation Method Of An Agent-Based Advanced Rag System Using Graph,Paper,Graph Technology,Topic,COVERS
69,A Study On The Implementation Method Of An Agent-Based Advanced Rag System Using Graph,Paper,Langgraph,Topic,COVERS
69,A Study On The Implementation Method Of An Agent-Based Advanced Rag System Using Graph,Paper,Generative Ai Services,Topic,COVERS
69,A Study On The Implementation Method Of An Agent-Based Advanced Rag System Using Graph,Paper,Corporate Services,Topic,COVERS
70,Know3-Rag,Topic,Retrieval-Augmented Generation,Topic,COVERS
70,Know3-Rag,Topic,Knowledge Graphs,Topic,COVERS
70,Know3-Rag,Topic,Natural Language Generation,Topic,COVERS
70,Know3-Rag,Topic,Hallucinations,Topic,COVERS
70,Know3-Rag,Topic,Factual Reliability,Topic,COVERS
70,Know3-Rag,Topic,Open-Domain Qa Benchmarks,Topic,COVERS
70,Know3-Rag,Topic,Xukai Liu,Author,AUTHORED
70,Know3-Rag,Topic,Ye Liu,Author,AUTHORED
70,Know3-Rag,Topic,Shiwen Wu,Author,AUTHORED
70,Know3-Rag,Topic,Yanghai Zhang,Author,AUTHORED
70,Know3-Rag,Topic,Yihao Yuan,Author,AUTHORED
70,Know3-Rag,Topic,Kai Zhang,Author,AUTHORED
70,Know3-Rag,Topic,Qi Liu,Author,AUTHORED
71,Medrag,Paper,Retrieval-Augmented Generation,Topic,COVERS
71,Medrag,Paper,Electronic Health Records,Topic,RELATED_TO
71,Medrag,Paper,Healthcare Copilot,Topic,RELATED_TO
71,Medrag,Paper,Diagnostic Accuracy,Topic,RELATED_TO
71,Medrag,Paper,Specificity,Topic,RELATED_TO
71,Medrag,Paper,Heuristic-Based Rag Models,Topic,RELATED_TO
71,Medrag,Paper,Diseases With Similar Manifestations,Topic,RELATED_TO
71,Medrag,Paper,Knowledge Graph,Topic,RELATED_TO
71,Medrag,Paper,Diagnosis And Treatment Recommendations,Topic,RELATED_TO
71,Medrag,Paper,Manifestations,Topic,RELATED_TO
71,Medrag,Paper,Four-Tier Hierarchical Diagnostic Kg,Topic,RELATED_TO
71,Medrag,Paper,Ehr Database,Topic,RELATED_TO
71,Medrag,Paper,Large Language Model,Topic,RELATED_TO
71,Medrag,Paper,Decision Support,Topic,RELATED_TO
71,Medrag,Paper,Personalized Medical Decision-Making,Topic,RELATED_TO
71,Medrag,Paper,Public Dataset Ddxplus,Topic,RELATED_TO
71,Medrag,Paper,Private Chronic Pain Diagnostic Dataset (Cpdd),Topic,RELATED_TO
71,Medrag,Paper,Tan Tock Seng Hospital,Topic,RELATED_TO
71,Medrag,Paper,Misdiagnosis Rates,Topic,RELATED_TO
71,Medrag,Paper,State-Of-The-Art Models,Topic,RELATED_TO
72,Rulerag,Topic,Rulerag-Icl,Topic,COVERS
72,Rulerag,Topic,Ruleqa,Topic,COVERS
72,Zhongwu Chen,Author,Rulerag,Topic,AUTHORED
72,Chengjin Xu,Author,Rulerag,Topic,AUTHORED
72,Dingmin Wang,Author,Rulerag,Topic,AUTHORED
72,Zhen Huang,Author,Rulerag,Topic,AUTHORED
72,Yong Dou,Author,Rulerag,Topic,AUTHORED
72,Xuhui Jiang,Author,Rulerag,Topic,AUTHORED
72,Jian Guo,Author,Rulerag,Topic,AUTHORED
73,Atomr,Topic,Blendqa,Topic,RELATED_TO
73,Atomr,Topic,Amy Xin,Author,AUTHORED
73,Atomr,Topic,Jinxin Liu,Author,AUTHORED
73,Atomr,Topic,Zijun Yao,Author,AUTHORED
73,Atomr,Topic,Zhicheng Lee,Author,AUTHORED
73,Atomr,Topic,Shulin Cao,Author,AUTHORED
73,Atomr,Topic,Lei Hou,Author,AUTHORED
73,Atomr,Topic,Juanzi Li,Author,AUTHORED
74,Llm-Assisted Graph-Rag Information Extraction From Ifc Data,Paper,Ifc Data,Topic,COVERS
74,Llm-Assisted Graph-Rag Information Extraction From Ifc Data,Paper,Graph Retrieval-Augmented Generation,Topic,COVERS
74,Llm-Assisted Graph-Rag Information Extraction From Ifc Data,Paper,Gpt-4O,Topic,COVERS
74,Llm-Assisted Graph-Rag Information Extraction From Ifc Data,Paper,Sima Iranmanesh,Author,AUTHORED
74,Llm-Assisted Graph-Rag Information Extraction From Ifc Data,Paper,Hadeel Saadany,Author,AUTHORED
74,Llm-Assisted Graph-Rag Information Extraction From Ifc Data,Paper,Edlira Vakaj,Author,AUTHORED
75,Knowledge Management For Automobile Failure Analysis Using Graph Rag,Paper,Automobile Failure Analysis,Topic,COVERS
76,Retrieval-Augmented Generation,Topic,Large Language Models,Topic,RELATED_TO
